Region,Case 1st Observed Date,Narrative,CAUSE,DETERMINED FATE,Health status,DISENTANGLEMENT STATUS,"Seen 
1yr+","Breeding, Feeding, Migratory corridor, or Other?",INITIAL  National Cause Criteria: L1-L12,FINAL National Cause Criteria: L1-L12,L1,L2,L3,L4,L5a,L5b,L6a,L6b,L6c,L7a,L7b,L8,L9,L10,L11,L12,"PBR 
Value","Gear 
Type",Trailing?
PAC,31-May-08,"HUMPBACK ENTANGLED IN CRAB GEAR OFF VANCOUVER ISLAND, BC ON 5/31/2008. THE ANIMAL WAS A 24 FT. 1-2 YEAR OLD. 6 OF THE 7 FLOATS WERE SUCCESSFULLY REMOVED (=RESCUE). FIVE FLOATS WERE RECOVERED, ALONG WITH 318 FEET OF LINE (=TRAILING GEAR). ALL OF THE GEAR WAS DOCUMENTED AND INVESTIGATED TO TRACK THE ORIGINATING LOCATION. 2 FLOATS WERE USED IN FISHING OPERATIONS AT THE MOUTH OF THE COLUMBIA RIVER, AND THE OTHER 3 WERE FROM FISHING EFFORTS OFF OF WILLAPA BAY, WA. UNKNOWN AMOUNT AND CONFIGURATION OF GEAR REMAINED ON WHALE. FINAL STATUS UNKNOWN.",EN,PR,UNKNOWN,Partial,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Pot/Trap,1
PAC,12-Jun-08,RELATIVELY GOOD BODY CONDITION AND STOMACH CONTAINED PARTIALLY DIGESTED KRILL. UPPER LEFT JAW BROKEN IN SEVERAL PLACES. DEEP CLEAN CUT NEAR GAPE ON SAME SIDE. UNKNOWN SIZE AND SPEED OF VESSEL ASSUMED TO BE CAUSE OF DEATH.,VS,MT,DEAD,-,0,F,-,NA,,,,,,,,,,,,,,,,,1,,
PAC,5-Jul-08,"CALF-SIZED ANIMAL WITHOUT MOTHER PRESENT HAD MULTIPLE CRAB LINES ATTACHED AROUND THE PECTORAL FIN, MOUTH AND TRAILING BACK TO THE FLUKE. SCARS INDICATE IT HAD BEEN ENTANGLED FOR QUITE SOME TIME. MULTIPLE WRAPS. EVIDENCE OF HEALTH DECLINE DUE TO LONG-TERM SCARS AND AMOUNT AND CONFIGURATION OF GEAR.",EN,SI,DECLINE,-,0,F,-,L2,,,,,,,,,,,,,,,,,1,Pot/Trap,1
PAC,5-Aug-08,LIVE ANIMAL TRAILING POT/TRAP GEAR; GEAR CONFIGURATION AND AMOUNT UNKNOWN. FINAL STATUS UNKNOWN.,EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Pot/Trap,1
PAC,10-Aug-08,"FREE-SWIMMING ANIMAL; NECROTIC FLUKES HANGING FROM CAUDAL PEDUNCLE BY CONNECTIVE TISSUE; ANIMAL APPEARS TO BE VERY WEAK; FINAL STATUS UNKNOWN. DEEP LACERATION AND EVIDENCE OF HEALTH DECLINE. ALTHOUGH GEAR CONFIGURATION AND AMOUNT IS UNKNOWN, THE CONDITION OF THE FLUKES INDICATES THAT GEAR WAS TRAILING AT ONE TIME.",EN,SI,DECLINE,-,0,F,-,L5A,,,,,,,,,,,,,,,,,1,Unidentified,1
PAC,18-Jan-09,ANIMAL ENTANGLED IN ACTIVE SWORDFISH DRIFT GILLNET; REPORT RECEIVED VIA MARINE MAMMAL AUTHORIZATION PROGRAM DATABASE; ANIMAL RELEASED FROM NET; UNDETERMINED AMOUNT OF TRAILING GEAR LEFT ON ANIMAL; FINAL STATUS UNKNOWN.,EN,PR,UNKNOWN,Partial,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Gillnet,1
PAC,14-Aug-09,"FLUKES MISSING; GROOVE IN SKIN ACROSS VENTRAL EDGE OF CAUDAL PEDUNCLE AND PART WAY UP BOTH SIDES OF PEDUNCLE APPROXIMATELY 40 CENTIMETERS FROM SEVERED END, INDICATING ROPE ENTANGLEMENT; CARCASS EXAMINED BY HSU-VM. AMOUNT AND CONFIGURATION OF ORIGINAL GEAR UNKNOWN, THOUGH CONSTRICTING ENTANGLEMENT CAN BE INFERRED FROM MISSING FLUKES.",EN,MT,DEAD,-,0,F,-,NA,,,,,,,,,,,,,,,,,1,Unidentified,1
PAC,13-Sep-09,FREE-SWIMMING ANIMAL WITH BROWN NETTING WRAPPED AROUND LEFT PECTORAL FIN; REPORT RECEIVED VIA SWFSC ON SCENE DURING RESEARCH CRUISE. FINAL STATUS UNKNOWN.,EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Netting,
PAC,13-May-10,"JUVENILE HUMPBACK WHALE ENTANGLED FROM HEAD TO FLUKES IN CRAB POT GEAR WITH ORANGE FLOATS SW OF DESTRUCTION ISLAND. VIDEO OF DISENTANGLEMENT ATTEMPT SHOWS WHALE TO BE RELATIVELY IMMOBILE AND UNABLE TO SWIM AND SURFACE NORMALLY, CONSTRICTING ENTANGLEMENT. DISENTANGLEMENT / RESCUE TEAM WAS ABLE TO REMOVE SOME GEAR FROM BODY AND FLUKES, BUT GEAR REMAINED ON FLIPPER. RADIO BEACON ATTACHED TO REMAINING GEAR TO ASSIST IN RELOCATING WHALE FOR ADDITIONAL DISENTANGLEMENT EFFORT. WHALE NOT RELOCATED. GEAR CONFIRMED BY WDFW AS WA COASTAL CRAB POT / TRAP GEAR. FINAL OUTCOME UNKNOWN.",EN,SI,UNKNOWN,Partial,0,F,-,L2,,,,,,,,,,,,,,,,,1,Pot/Trap,
PAC,19-Jun-10,35-40 FT. HUMPBACK WHALE WITH A YELLOW CRAB POT TRAILING BEHIND THE ANIMAL. ANIMAL OBSERVED FOR 15 MINUTES AND MOVING IN A NW DIRECTION AT 2 KNOTS. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.,EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Pot/Trap,1
PAC,25-Jul-10,CARCASS WITH PROPELLER WOUNDS OBSERVED FLOATING.,VS,MT,DEAD,-,0,F,-,NA,,,,,,,,,,,,,,,,,1,,
PAC,1-Aug-10,"GREEN FISH NETTING WRAPPED AROUND THE MID SECTION OF THE ANIMAL, CUTTING INTO THE FLESH. REPORT CAME IN FROM A DIVE BOAT BUT A FISHERMAN SAID THERE WAS SUPPOSEDLY SOME BLUE LINE TOO. THE ENTANGLEMENT DID NOT SEEM TO BE AFFECTING THE WHALE'S ABILITY TO SWIM OR DIVE. NO RESPONSE EFFORT ATTEMPTED. EVIDENCE OF CONSTRICTING GEAR TIGHTLY WRAPPED AROUND ANIMAL. FINAL OUTCOME UNKNOWN.",EN,SI,UNKNOWN,-,0,F,-,L2,,,,,,,,,,,,,,,,,1,Netting,
PAC,16-Aug-10,"CARCASS INITIALLY SEEN OFFSHORE IN LINCOLN COUNTY, MULTIPLE YELLOW AND RED FLOATS ATTACHED. GEAR WAS IDENTIFIED AS OREGON DUNGENESS CRAB FISHERY GEAR FROM BUOY NUMBERS AFTER ANIMAL CAME ASHORE. ALSO GEAR FROM WASHINGTON DUNGENESS FISHERY WAS ON SAME ANIMAL. CARCASS CAME ASHORE IN COOS COUNTY.",EN,MT,DEAD,-,0,F,-,NA,,,,,,,,,,,,,,,,,1,Pot/Trap,
PAC,17-Aug-10,LINES AND BUOYS EXTENDING FROM CAUDAL PEDUNCLE (=TRAILING GEAR). SIGHTING REPORTED BY U.S. COAST GUARD HELICOPTER CREW. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.,EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,1
PAC,23-Aug-10,"ADULT HUMPBACK WHALE WITH AT LEAST 3 TIGHT WRAPS OF MODERATE GAUGE, GREEN LINE AROUND MIDBODY. ANIMAL HAS LINE SCAR FORWARD ACROSS BODY BEHIND BLOWHOLES. OVERALL CONDITION OF THE ANIMAL IS GOOD. CONSTRICTING ENTANGLEMENT.",EN,SI,UNKNOWN,-,0,F,-,L2,,,,,,,,,,,,,,,,,1,Unidentified,
PAC,24-Aug-10,HUMPBACK WHALE TRAILING RED LINE SEEN DRAPED OVER ITS FLUKES. ENTANGLEMENT LIKELY ORIGINATES FROM MOUTH OR FLIPPER(S). AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.,EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,1
PAC,8-May-11,"ANIMAL STRUCK JUST FORWARD OF THE DORSAL FIN. ONLY 20 FT OF THE ANIMAL REMAINED AFTER THE PROPELLER CUT THE HEAD, PECTORAL FINS AND THORACIC CAVITY AWAY. VESSEL SIZE AND SPEED UNKNOWN, BUT ASSUMED TO BE LARGER AND FASTER THAN WHALE GIVEN CARCASS CONDITION.",VS,MT,DEAD,-,0,F,-,NA,,,,,,,,,,,,,,,,,1,,
PAC,10-May-11,"3/8"" GREEN LINE WRAPPED AROUND RIGHT PECTORAL FIN AT INSERTION; 3 BUOYS INVOLVED IN ENTANGLEMENT; LINE TRAILS TO ~1 FT PAST FLUKES ENDING IN EITHER LOOP OR BITTER ENDS; GOOD BODY CONDITION. WHEEZY BLOWS; WITH OTHER ANIMALS; FEEDING, APPROACHING BOAT (CURIOUS); PARTIAL SELF-RELEASE; 2 BUOYS OBSERVED WITH 12-15 FT OF LINE FREE-FLOATING, NOT COLLECTED. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. WHALE SEEEN GEAR FREE IN 2019.",EN,NS,RECOVERED,"Partial, Shed Gear",1,F,-,L10,,,,,,,,,,,,,,,,,0,Unidentified,1
PAC,12-May-11,A 38' SAILBOAT PARTICIPATING IN A RACE WAS STRUCK BY A BREACHING WHALE. RIGGING AND MAST WAS DAMAGED AND SKIN WAS LEFT BEHIND. SIZE OF WHALE ESTIMATED AT 30 FT. VESSEL WAS TRAVELLING APPROXIMATELY 9 KTS,VS,NS,UNKNOWN,-,0,F,-,L6C,,,,,,,,,,,,,,,,,0,,
PAC,16-Jul-11,"APPROX. 40' HUMPBACK WHALE WITH ROPES AND ""CRAB POTS"" WRAPPED AROUND THE FLUKES. ANIMAL ACTIVE AND SWIMMING NORTH, NO RESIGHT, NO RESPONSE. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. FINAL OUTCOME UNKNOWN.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Pot/Trap,
PAC,14-Aug-11,JUVENILE WHALE ENTANGLED IN AND TRAILING CRAB POTS WITH TWO OTHER WHALES SWIMMING NEARBY. OBSERVATIONS INDICATED WHALE COULD NOT TRAVEL MUCH IF AT ALL. EVIDENCE OF BEING ANCHORED. NO COLOR OF THE FLOATS OR WHERE ON THE BODY THEY WERE LOCATED. PHOTOS DO NOT SHOW GEAR BUT CONFIRM SPECIES. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.,EN,SI,UNKNOWN,-,0,F,-,L2,,,,,,,,,,,,,,,,,1,Pot/Trap,1
PAC,20-Aug-11,"TRAILING A RED AND WHITE BUOY OFF THE RIGHT SIDE AND DID NOT SEE ANY LINES WRAPPED AROUND THE BODY. HEADED SOUTH WHEN LAST SIGHTED. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. POSSESSION BAR, MUKILTEO, WA.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,1
PAC,25-Aug-11,"ORIGINALLY SIGHTED IN BRITISH COLUMBIA ON JULY 31, 2011 WITH A RECREATIONAL CRAB POT GEAR LINE AND BUOY TRAILING 15-25 FEET BEHIND THE ANIMAL. HAD BEEN SEEN IN ACTIVE PASS AND OFF POINT ROBERTS BEFORE THIS SIGHTING. ANIMAL WAS REPORTED AS DETERIORATING IN CONDITION. SEEN ON AUGUST 25TH IN FALSE BAY OFF THE WEST SIDE OF SAN JUAN ISLAND. SERIOUS INJURY PRORATE VALUE OF 1 DUE TO HEALTH DECLINE.",EN,PR,DECLINE,-,0,F,-,L10,,,,,,,,,,,,,,,,,1,Pot/Trap,1
PAC,1-Oct-11,"ENTANGLED IN ""CRAB POTS""; ANIMAL HEADING SSE AT A FEW KNOTS; NO RESIGHTS, NO RESPONSE; FINAL OUTCOME UNKNOWN. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Pot/Trap,
PAC,13-May-12,DIVE BOAT REPORTED A 25-FOOT HUMPBACK WHALE ENTANGLED IN LINE WITH A OBLONG ORANGE BUOY TRAILING 10 - 15 FEET BEHIND THE ANIMAL. ANIMAL IS MOBILE AND HEADING TOWARDS NW. INJURIES AT BASE OF CAUDAL PEDUNCLE AND ALONG LEADING EDGE OF FLUKES; INJURIES LOOK OLDER WITH SOME GROWTH ON TIP OF FLUKE. RESIGHTED 5/14 AND 5/15; NO RESPONSE ATTEMPTED. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. FINAL OUTCOME UNKNOWN.,EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,1
PAC,8-Jun-12,"SUBADULT, 35-FOOT, HUMPBACK WHALE REPORTED BY MULTIPLE PARTIES LATE IN THE DAY ENTANGLED IN APPROXIMATELY 1/2"", YELLOW LINE AROUND TAIL AND PECTORAL FLIPPERS. ANIMAL HEADING WEST IN HEAVY SEA STATE. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. FINAL STATUS UNKNOWN.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,
PAC,12-Jul-12,"REPORTED TO HAVE LINES WRAPPED AROUND THE TAIL WITH SEVERAL BUOYS. FISHERMAN ON SCENE CUT ALL BOUYS AND AS MUCH LINE AS POSSIBLE FROM THE ANIMAL WHILE IT ""REMAINED COMPLACENT AT THE SURFACE."" SOME LINE WAS NOT REMOVED FROM THE WHALE FROM THE TAIL AREA AND WAS REPORTED AS BEING ""EXHAUSTED BUT HEALTHY."" AFTER DISENTANGLMENT THE WHALE STARTED MOVING SLOWLY SOUTHWARD. NO CONFIRMATION THAT ALL GEAR WAS REMOVED, GEAR AMOUNT AND CONFIGURATION UKNOWN. FINAL OUTCOME UNKNOWN. NEAR NETARTS, OR.",EN,PR,UNKNOWN,Partial,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,
PAC,10-Jun-13,"LATER EXAM OF BONES FOUND NO DAMAGE TO SKULL BUT TRAUMA TO VERTEBRAE AND PERHAPS RIBS IN AREA BEHIND SKULL, BROKEN BACK; SIGNIFICANT PARASITE LOAD; FRACTURED BOD OF TWO VERTEBRAE.",VS,MT,DEAD,-,0,F,-,NA,,,,,,,,,,,,,,,,,1,,
PAC,27-Apr-14,"CDFW DUNGENESS CRAB TRAP + 200 FT OF LINE; FISHERMEN SET GEAR IN MONTEREY BAY. RESPONSE EFFORT INITIATED ON 4-27 IN MONTEREY, SATELLITE TAG APPLIED TO WHALE TO ALLOW TRACKING. WEATHER DID NOT ALLOW FOR DISENTANGLEMENT EFFORT IMMEDIATELY AND WHALE WAS TRACKED TO SANTA BARBARA, WHERE ON 14 MAY IT IS COMPLETELY DISENTANGLED BY WHALE ENTANGLEMENT TEAM (=RESCUE). DEEP LACERATION IS NOTED ON CAUDAL PEDUNCLE AND IS APPARENT FROM PHOTOS. GEAR DESCRIBED AS WRAPPED TIGHTLY AND TWISTED AROUND FLUKES THREE TIMES (=MULTIPLE WRAPS). ANIMAL WAS RESIGHTED IN JUNE 2014 IN MONTEREY AND INJURY WAS NO LONGER CONSIDERED LIFE-THREATENING.",EN,NS,UNKNOWN,Disentangled,0,F,-,L2,,,,,,,,,,,,,,,,,0,Pot/Trap,1
PAC,1-May-14,"MULTIPLE WRAPS. CONSTRICTING GEAR OF MODERATE GAUGE, LIKELY BLUE STEEL LINE, AROUND BODY AND LIKELY AROUND RIGHT PECTORAL FLIPPER, SUCH THAT THE RIGHT FLIPPER IS PULLED LATERALLY AND UP TOWARDS THE SURFACE. ANIMAL ASSESSED BUT NO RESPONSE. POTENTIALLY LIFE THREATENING ENTANGLEMENT. DESCRIBED AS CRAB POT GEAR ON MARINELIFESTUDIES.ORG NARRATIVE. CLASSIFIED AS 'L2' DUE TO DESCRIPTION OF GEAR BEING TIGHTLY WRAPPED AROUND ANIMAL. FINAL OUTCOME UNKNOWN.",EN,SI,UNKNOWN,-,0,F,-,L2,,,,,,,,,,,,,,,,,1,Unidentified,
PAC,6-May-14,"SUCCESSFUL DISENTANGLEMENT OF WHALE BY CASCADIA RESEARCH (=RESCUE). WHEN ENCOUNTERED, WHALE WAS IMMOBILIZED BY GEAR AROUND TAILSTOCK AND FLUKES (=ANCHORED). WHALE WAS DESCRIBED AS ONLY MOVING VERTICALLY IN THE WATER COLUMN, WITH LITTLE HORIZONTAL MOVEMENT. THE WHALE SWAM RAPIDLY AWAY AFTER DISENTANGLEMENT AND WAS NOT RESIGHTED. GEAR POSITIVELY-IDENTIFIED AS OREGON CRAB POT GEAR BY BUOY NUMBER. GEAR HAD BEEN SET 50 MILES SOUTH OF WHERE WHALE WAS ENCOUNTERED APPROXIMATELY ONE WEEK PRIOR. ANIMAL LIKELY TO HAVE RECOVERED BASED ON BEHAVIOR UPON RELEASE AND RELATIVELY SHORT TIME SPAN OF ENTANGLEMENT (1 WEEK).",EN,NS,UNKNOWN,Disentangled,0,F,-,L2,,,,,,,,,,,,,,,,,0,Pot/Trap,
PAC,6-May-14,TRAILING SIGNIFICANT AMOUNT OF GEAR OFF PISMO BEACH; HEADING SLOWLY NORTH; POSSIBLY LIFE THREATENING; NO IMMEDIATE RESPONSE POSSIBLE DUE TO WEATHER. SEVERITY OF ENTANGLEMENT AND CONFIGURATION OF GEAR UNKNOWN. FINAL OUTCOME UNKNOWN.,EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,1
PAC,22-May-14,BLUE / GREEN POLYPROPYLENE LINE AND FIVE ASSOCIATED BULLET BUOYS FOUND ON A SEVERED PAIR OF HUMPBACK FLUKES WEST OF SAN CLEMENTE ISLAND. PHOTOS AND SAMPLE TAKEN BY BIOLOGIST WHO WORKS ON ISLAND. NUMBERS ON BUOYS IDENTIFIED IT AS CALIFORNIA DUNGENESS CRAB POT GEAR SET IN THE FARALLONS AND HALF MOON BAY AREA IN MARCH/APRIL. TWO SETS OF GEAR ON SAME WHALE. SPECIES ID VIA GENETICS AT SWFSC. CONSTRICTING GEAR AND DEEP LACERATION CONFIRMED BASED ON RECOVERY OF SEVERED FLUKES. DEAD WHALE FOUND ON JUNE 5TH 2014 OFF SAN CLEMENTE APPARENTLY LINKED TO THIS RECORD.,EN,MT,DEAD,-,0,F,-,NA,,,,,,,,,,,,,,,,,1,Pot/Trap,1
PAC,5-Jun-14,"SPOT PRAWN TRAPS - ENTANGLED IN MIDDLE OF 10 TRAP SET WITH OVER 2,000 FEET OF GREEN AND BLACK POLYPROPYENE ROPE AND ANCHOR. ROPE ENCIRCLED MIDDLE OF WHALE A COUPLE OF TIMES (= MULTIPLE WRAPS) AND PINNED ONE OF THE WHALE'S PECTORAL FLIPPERS (= CONSTRICTING WRAP). FLUKES WERE IMMOBILIZED AS WELL (=ANCHORED). GEAR TYPE CONFIRMED BY BUOY NUMBERS AND FISHERMAN WHO WAS CONTACTED. GEAR HAD BEEN SET APPROX. 2 MILES FROM WHERE WHALE WAS FOUND. RESCUE EFFORT INITIATED, ANIMAL COMPLETELY DISENTANGLED AND SWAM TOWARDS SANTA CRUZ ISLAND. ASSUME THAT WHALE RECOVERED AS IT HAD BEEN FULLY RELEASED FROM GEAR AND SWAM AWAY.",EN,NS,UNKNOWN,Disentangled,0,F,-,L2,,,,,,,,,,,,,,,,,0,Pot/Trap,1
PAC,27-Jun-14,DEEP ENTANGLEMENT WOUNDS ON TAIL STOCK (= DEEP LACERATION; CONSTRICTING GEAR); DEAD STRANDING; NOT WHALE FROM 4/27/2014--CONFIRMED VIA PHOTO ID; GEAR DOES NOT APPEAR TO BE PRESENT ON CARCASS.,EN,MT,DEAD,-,0,F,-,NA,,,,,,,,,,,,,,,,,1,Unidentified,1
PAC,19-Jul-14,"ENTANGLED WITH SIGNIFICANT WRAPS OF LINE AND GEAR AROUND BODY. PHOTOS OF LARGE GAUGE ROPE CUTTING THROUGH PECTORAL FLIPPER AND WRAPPED AROUND BODY (=CONSTRICTING GEAR; =DEEP LACERATION). REPORTING PARTY APPROACHED THE WHALE IN AN ATTEMPT TO REMOVE GEAR, BUT WHALE DOVE AND WAS NOT RESIGHTED. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. FINAL STATUS UNKNOWN.",EN,SI,UNKNOWN,-,0,F,-,L2,,,,,,,,,,,,,,,,,1,Unidentified,
PAC,25-Jul-14,"WHALE SURFACED 30 FEET IN FRONT OF 57.8 FT COMMERCIAL FISHING VESSEL MOVING AT 7.5 KTS. VESSEL LARGER THAN WHALE. WHALE SLAPPED TAIL AND APPARENTLY STRUCK BOW. WHALE DESCRIBED AS UNINJURED, SUPERFICIAL DAMAGE ON VESSEL ABOVE WATERLINE. WHALE RESURFACED AND DOVE WITH NO APPARENT INJURY. LARGE WHALE CRITERIA L6C APPLIED FOR NON-SERIOUS INJURY AS VESSEL WAS MOVING <10 KTS AND NO DISCERNABLE INJURY TO WHALE.",VS,NS,UNKNOWN,-,0,F,-,L6C,,,,,,,,,,,,,,,,,0,,
PAC,16-Aug-14,"FRESHLY DEAD, SIGNS OF RECENT ENTANGLEMENT AT TAILSTOCK AND FLUKES: 3-5 LINES, TISSUE NECROTIC, CELLULITIS. NO LINES OR GEAR RECOVERED. POSTMORTEM EVIDENCE OF CONSTRICTING GEAR, DEEP LACERATION, AND MULTIPLE WRAPS.",EN,MT,DEAD,-,0,F,-,NA,,,,,,,,,,,,,,,,,1,Unidentified,
PAC,28-Aug-14,"DUNGENESS CRAB TRAP ATTACHED TO WHALE PERFORMING HEAD RAISES AND CHIN SLAPS; SELF RELEASE AFTER BOAT FENDER WAS ATTACHED AS MEANS OF RELOCATING ANIMAL, RESIGHTED GEAR FREE. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.",EN,NS,UNKNOWN,Self Release,0,F,-,L3,,,,,,,,,,,,,,,,,0,Pot/Trap,
PAC,12-Sep-14,ENTANGLED HUMPBACK WHALE WITH TWO BULLET BUOYS TRAILING ORANGE AND YELLOW AND 10-20 FT OF LINE. ANIMAL LOST DUE TO BAD SEA STATE CONDITIONS; LIKELY TRAP; ENTANGLEMENT IS BELIEVED TO INVOLVE PECTORAL FLIPPERS AND MOUTH. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. FINAL OUTCOME UNKNOWN.,EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Pot/Trap,1
PAC,13-Sep-14,ENTANGLED IN 25 TRAP SET FOR SPOT PRAWN. SOME GEAR WAS REMOVED (=RESCUE) AND WHALE SHED REST OF GEAR AND SATELLITE PACKAGE. GEAR RETRIEVED BUT SATELLITE PACKAGE LOST (=GEAR FREE). POSSIBLE RESIGHT OF WHALE SEEN PREVIOUS DAY?,EN,NS,UNKNOWN,"Partial, Shed Gear",0,F,-,L3,,,,,,,,,,,,,,,,,0,Pot/Trap,1
PAC,19-Sep-14,SEEN BY NOAA BIOLOGIST (SB) DURING LEATHERBACK SURVEYS OFF SEAL ROCK AREA. WHALE TRAILING 3 YELLOW BUOYS AND 150 OF LINE. ESTIMATED TRAVEL AT 5 KTS. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.,EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Pot/Trap,1
PAC,20-Sep-14,SPOT PRAWN TRAPS - ENTANGLED WITH 25 TRAP SET-- INITIALLY CUT OFF SOME GEAR (=RESCUE) BUT WHALE SHED REST OF GEAR AND SATELLITE PACKAGE LATER. GEAR RETRIEVED BUT SATELLITE PACKAGE LOST (=GEAR FREE). GEAR INVOLVED SAME VESSEL AS 9/13 ENTANGLEMENT. VESSEL HAD SET GEAR IN CLOSE PROXIMITY AND BOTH GEAR SETS ENTANGLED DIFFERENT WHALES WITHIN A WEEK.,EN,NS,UNKNOWN,"Partial, Shed Gear",0,F,-,L3,,,,,,,,,,,,,,,,,0,Pot/Trap,1
PAC,20-Sep-14,"SEEN BY NOAA BIOLOGIST (SB) DURING LEATHERBACK SURVEYS OFF LA PUSH, WA. WHALE TRAILING 3 YELLOW AND ONE RED BUOY MULTIPLE TRAILING LINES. NOT A RESIGHT OF WHALE SEEN PREVIOUS DAY BECAUSE DISTANCE COVERED (240 MILES) IS TOO GREAT. PHOTO AVAILABLE. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. FINAL OUTCOME UNKNOWN.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Pot/Trap,1
PAC,21-Sep-14,FREE-SWIMMING ANIMAL; CARRYING BUOYS LIKELY SAME SET FROM 9/20/14 THAT WAS SHED FROM OTHER ANIMAL. ASSUMED TO BE DIFFERENT ANIMAL BECAUSE OF LACK OF DETAIL ON RECORD. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. FINAL STATUS UNKNOWN.,EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Pot/Trap,
PAC,5-Oct-14,"DEEP LACERATION ACROSS BACK BETWEEN BLOWHOLE AND DORSAL FIN. LACERATION APPROXIMATELY 4 INCHES LONG AND 10 INCHES DEEP. MAINLY USING LEFT PECTORAL FLIPPER FOR MOBILITY, OCCASIONALLY FLUKES, NOT AT ALL WITH RIGHT PECTORAL FLIPPER. ASSUMPTION IS VESSEL STRIKE. DID NOT APPEAR TO BE TOO THIN, BUT IT WAS OBVIOUS THIS ANIMAL WAS UNABLE TO DIVE OR USE ITS RIGHT PECTORAL FLIPPER AND ONLY SOME MOVEMENT FROM TAIL FLUKES. HEALTH DECLINE DUE TO IMMOBILITY.",VS,SI,DECLINE,-,0,F,-,L5A,,,,,,,,,,,,,,,,,1,,
PAC,11-Oct-14,A HUMPBACK WHALE WAS OBSERVED ENTANGLED DEAD IN SABLEFISH POT GEAR APPROX. 35 MILES W OF CANNON BEACH. THE ENTANGLEMENT OCCURRED IN 145 FATHOMS OF WATER AND THE WHALE WAS DISCOVERED WRAPPED IN THE GROUND LINE THREE POTS IN FROM THE END OF THE STRING. THE GROUND LINE IS REPORTED AS SINKING TYPE (LEAD LINE) WHEN BROUGHT TO THE SURFACE THE OBSERVER ON BOARD REPORTED THERE WAS NO DISCERNABLE MOVEMENT.,EN,MT,DEAD,-,0,F,-,NA,,,,,,,,,,,,,,,,,1,Pot/Trap,
PAC,12-Oct-14,"ANIMAL FIRST SIGHTED ALIVE OFF ORANGE COUNTY OCTOBER 3RD WITH HEALING DORSAL PROPELLOR WOUND AND LIMITED MOBILITY. SIGHTED ALIVE AGAIN OFF OCEANSIDE OCT. 6 AND DEL MAR OCT. 7, 3/4 MILE OFFSHORE. MULTIPLE VERTEBRAL, RIB, SCAPULAR FRACTURES, AND HEMORRHAGE OBSERVED AT NECROPSY. DETAILS OF LACERATION / INJURY LACKING WHEN ANIMAL SEEN ALIVE.",VS,MT,DEAD,-,0,F,-,NA,,,,,,,,,,,,,,,,,1,,
