"Region","Case.1st.Observed.Date","ID.Name","Field....S.","Narrative","CAUSE","DETERMINED.FATE","Health.status","DISENTANGLEMENT.STATUS","Seen..1yr.","Breeding..Feeding..Migratory.corridor..or.Other.","INITIAL..National.Cause.Criteria..L1.L12","FINAL.National.Cause.Criteria..L1.L12","L1","L2","L3","L4","L5a","L5b","L6a","L6b","L6c","L7a","L7b","L8","L9","L10","L11","L12","PBR..Value","Gear..Type","Trailing.","Species","anchored","calf.juv","constricting","decline","extensive.severe","fluke.peduncle","gear.free","head","healing","laceration.deep","laceration.shallow","pectoral","swim.dive","trailing","VessSpd","VessSz","wraps.multi","wraps.no"
"PAC","9-Jun-15","","","ENTANGLED WITH CRAB POT GEAR WHICH HAD BEEN LOST PREVIOUS YEAR. UNKNOWN DURATION OF ENTANGLEMENT, NO ASSUMPTION IS MADE THAT ENTANGLEMENT STARTED WHEN GEAR WAS LOST, AS GHOST GEAR IS ROUTINELY INVOLVED IN ENTANGLEMENTS AFTER LOSS. WHALE THRASHING AROUND IN RELATIVELY SHALLOW WATER. WHALE SELF-RELEASED FROM GEAR AND/OR GEAR BROKE FREE ON ROCKS IN SHALLOW WATER. THE FISHERY WAS IDENTIFIED BY BUOY NUMBERS. TRAP AND ROPE REPORTED AS 'EXTREMELY SHREDDED'. FISHERMAN CONFIRMED THAT ALL GEAR WAS RETRIEVED, THUS ASSIGNED A NON-SERIOUS INJURY BASED ON THE SELF-RELEASE OF ANIMAL. RESPONSE TEAM INCLUDED K. FORNEY, WHO RETRIEVED GEAR. PHOTOS OF WHALE NOT AVAILABLE. FINAL OUTCOME UNKNOWN. GEAR PHOTOS REVIEWED BY J. CARRETTA.","EN","NS","UNKNOWN","Self Release",0,"F","-","L3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","","HUWH",0,0,0,0,0,0,1,0,0,0,0,0,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","12-Jun-15","","","WHALE REPORTED AS FLOPPING AROUND IN NETTING 0.5 FROM SHORE. REPORT ALSO DETAILS A CRUSHED WHITE BUOY ASSOCIATED WITH THE SIGHTING. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. FINAL OUTCOME UNKNOWN.","EN","PR","UNKNOWN","-",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"","","HUWH",0,0,0,0,0,0,1,0,0,0,0,0,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","21-Jun-15","","","REPORTED BY USCG. WHALE WITH BUOYS (ONE YELLOW, ONE WHITE) AND ROPE NEAR HEAD, ANOTHER BUOY NEAR FLUKES (NOT APPARENT IN PHOTOS). WHALE SHOWS RIDGE BETWEEN HEAD AND DORSAL FIN, INDICATING SOME EMACIATION AND APPARENT HEALTH DECLINE. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. PHOTOS REVIEWED BY J. CARRETTA AND A. HENRY.","EN","SI","DECLINE","-",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"","","HUWH",0,0,0,1,0,0,0,1,0,0,0,0,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","22-Jun-15","","","WHALE REPORTED SWIMMING IN CIRCLES OFF CAPITOLA WITH YELLOW AND ORANGE BUOYS NEAR HEAD. NO PHOTOS. FULL GEAR CONFIGURATION UNKNOWN. LACK OF ORANGE BUOY(S) REPORTED FROM PREVIOUS-DAY WHALE IS EVIDENCE THAT THIS IS A UNIQUE CASE. AMOUNT AND CONFIGURATION OF GEAR AND FINAL OUTCOME UNKNOWN.","EN","PR","UNKNOWN","-",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"","","HUWH",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","25-Jun-15","","","WHALE INITIALLY PHOTOGRAPHED ON 6/25 TRAILING THREE BUOYS AND APPROX. 125 FT. OF ROPE. DEEP LACERATIONS ON CAUDAL PEDUNCLE AND FLUKE / TAIL STOCK INTERSECTION, APPEARED TO BE FRESH WOUNDS. WHALE SUBSEQUENTLY PHOTOGRAPHED ON 7/16, STILL TRAILING GEAR. WHALE APPARENTLY SELF-RELEASED FROM GEAR AFTER SATELLITE PACKAGE WAS ATTACHED TO GEAR. GEAR WAS RECOVERED ON 7/24 AND IDENTIFIED AS DUNGENESS CRAB POT GEAR. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. PHOTOS REVIEWED BY J. CARRETTA. RESIGHTED IN 2019 GEAR FREE.","EN","NS","RECOVERED","Self Release",1,"F","-","L2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","","HUWH",0,0,0,0,0,0,1,0,0,1,0,0,0,1,"VSpdUnk","VSzUnk",0,0
"PAC","27-Jun-15","","","WEST SIDE OF VANCOUVER ISLAND NEAR CAPE BEALE. REPORTED ENTANGLED IN ORANGE BUOYS AND LINE. WHALE LAST SEEN ENTANGLED. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. FISHERY SOURCE CONFIRMED FROM PHOTOS OF TRAP TAG AND / OR BUOY NUMBERS. RECORD ADDED TO DATABASE IN 2017 AFTER RECEIPT FROM DFO CANADA. FINAL OUTCOME UNKNOWN.","EN","PR","UNKNOWN","-",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"","","HUWH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","3-Jul-15","","","PHOTOGRAPHS SHOWED CIRCUMFERENTIAL CONSTRICTING INJURY BEHIND BLOW HOLE. ROPES EXTENDED THROUGH THE MOUTH AND RAN TIGHTLY OVER ITS BACK DEFORMING THE LEFT SIDE OF THE HEAD, AND WOUND AROUND ITS RIGHT FLIPPER, TRAILING A TANGLE OF LINES AND PINK BUOYS. FISHERMAN CONFIRMED GEAR WAS SET OFF CAPE MEARES, OREGON IN DECEMBER (OREGON FISHERY). RESCUE RESPONSE EFFORT RESULTED IN THE REMOVAL OF ALL GEAR EXCEPT FOR A SMALL AMOUNT OF EMBEDDED LINE LEFT BEHIND EXPECTED TO BE SHED BY ANIMAL AS IT HEALS. CATEGORIZED AS L3 / NSI BECAUSE OF GEAR REMOVAL AND PROGNOSIS FOR SURVIVAL. FINAL OUTCOME UNKNOWN. PHOTOGRAPHS REVIEWED BY J. CARRETTA.","EN","NS","UNKNOWN","Disentangled",0,"F","-","L2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","","HUWH",0,0,1,1,0,0,1,1,0,0,0,1,0,1,"VSpdUnk","VSzUnk",0,0
"PAC","7-Jul-15","","","THE ENTANGLEMENT IS DESCRIBED AS EXTENSIVE AROUND THE BODY WITH BOTH MESH AND LINE. MESH TYPE UNKNOWN. NO DIRECTION OF TRAVEL, WHALE APPEARS STATIONARY, POSSIBLY ANCHORED. NO PHOTOS. AMOUNT AND CONFIGURATION OF GEAR AND FINAL OUTCOME UNKNOWN.","EN","PR","UNKNOWN","-",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"","","HUWH",1,0,0,0,1,0,0,0,0,0,0,0,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","12-Jul-15","","","4 ORANGE AND WHITE BULLET BUOYS DESCRIBED AS CRAB BUOYS BEING TRAILED APPROX. 30 FT. BEHIND ANIMAL. NO PHOTOS. AMOUNT AND CONFIGURATION OF GEAR AND FINAL OUTCOME UNKNOWN.","EN","PR","UNKNOWN","-",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"","","HUWH",0,0,0,0,0,0,0,0,0,0,0,0,0,1,"VSpdUnk","VSzUnk",0,0
"PAC","13-Jul-15","","","HUMPBACK TRAILING MULTIPLE BLACK AND WHITE BUOYS, MULTIPLE BODY LENGTHS BEHIND WHALE. AMOUNT AND CONFIGURATION OF GEAR AND FINAL OUTCOME UNKNOWN. BUOY COLORS DIFFER FROM 7/12 SIGHTING IN SAME AREA, NOT A RESIGHT. PHOTOS REVIEWED BY J. CARRETTA.","EN","PR","UNKNOWN","-",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"","","HUWH",0,0,0,0,0,0,0,0,0,0,0,0,0,1,"VSpdUnk","VSzUnk",0,0
"PAC","19-Jul-15","","","AT LEAST 2 ORANGE/PINK BUOYS FOULED TRAILING CLOSE BEHIND THE RIGHT SIDE OF THE ANIMAL - ENTANGLEMENT APPEARS TO BE FORWARD OF THE PEDUNCLE. KELP APPEARS TO BE ALSO WRAPPED UP IN THE ENTANGLEMENT BUT ON THE LEFT SIDE OF THE WHALE. ANIMAL REPORTED TO BE FEEDING AND SWIMMING NORMALLY. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN AND POTENTIAL FOR SERIOUS INJURY EXISTS OVER TIME. PHOTOS REVIEWED BY J. CARRETTA. WHALE RESIGHTED IN 2019 GEAR FREE.","EN","NS","RECOVERED","Self Release",1,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","","HUWH",0,0,0,0,0,0,1,0,0,0,0,0,1,1,"VSpdUnk","VSzUnk",0,0
"PAC","10-Aug-15","","","AT LEAST 2 RED / WHITE BUOYS BEING TRAILED BY WHALE, ABRASIONS ON LEADING EDGE OF FLUKES. CONFIGURATION AND AMOUNT OF GEAR IS UNKNOWN. A TELEMETRY BUOY WAS ATTACHED TO GEAR AND THE WHALE WAS TRACKED TRAVELING TO NEAR THE U.S./MEXICO BORDER BY 8/14 AND THEN WAS LAST DETECTED AGAIN ON 9/4 FAR OFFSHORE OF MONTEREY BAY BEFORE TRANSMISSIONS FAILED. THE WHALE WAS NOT VISUALLY RELOCATED DURING THIS TIME. FINAL OUTCOME UNKNOWN. PHOTOS REVIEWED BY J. CARRETTA.","EN","PR","UNKNOWN","-",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"","","HUWH",0,0,0,0,0,0,0,0,0,0,0,0,0,1,"VSpdUnk","VSzUnk",0,0
"PAC","26-Aug-15","","","TRAILING TWO ORANGE TORPEDO BUOYS APPROX. 100 FT. BEHIND ANIMAL WITH GREEN/BLUE LINE/ROPE. GEAR NOT VISIBLE AND CONFIGURATION AND AMOUNT OF GEAR UNKNOWN. PHOTOS REVIEWED BY J. CARRETTA.","EN","PR","UNKNOWN","-",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"","1","HUWH",0,0,0,0,0,0,0,0,0,0,0,0,0,1,"VSpdUnk","VSzUnk",0,0
"PAC","10-Sep-15","","","REPORTED BY FREE DIVER. 1/2 INCH YELLOW LINE WRAPPED AROUND BODY IN FRONT OF PECTORAL FLIPPER AND YELLOW/WHITE BUOY ATTACHED SITTING ON THE BACK, 25 FEET OF TRAILING LINE, NO PHOTOS. FULL GEAR CONFIGURATION UNKNOWN.","EN","PR","UNKNOWN","-",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"","","HUWH",0,0,0,0,0,0,0,0,0,0,0,1,0,1,"VSpdUnk","VSzUnk",0,0
"PAC","14-Sep-15","","","BLUE ROPE BEHIND DORSAL AROUND BODY IN FRONT OF FLUKES, SWIMMING WITH ANOTHER WHALE. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. NO PHOTOS.","EN","PR","UNKNOWN","-",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"","","HUWH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","24-Sep-15","","","AN ARTICULATED TUG AND BARGE REPORTING STRIKING A HUMPBACK WHALE OF UNKNOWN SIZE IN THE COLUMBIA RIVER. THE ANIMAL WAS SIGHTED IMMEDIATELY AFTER THE COLLISION AND ROLLED OVER. COLUMBIA RIVER BAR PILOTS FLEW OVER THE AREA WITH THEIR HELICOPTER AND STATED THE WHALE WAS SWIMMING AROUND NORMALLY. NO DATA ON VESSEL SIZE AND SPEED. BASED ON OTHER ARTICULATED TUGBOAT / BARGE SIZES, IT IS ASSUMED THE VESSEL WAS MUCH LARGER THAN THE WHALE (VESSEL SIZE > 65 FT). THIS RECORD IS ASSIGNED AS L7A.","VS","PR","UNKNOWN","-",0,"F","-","L7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,"","","HUWH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VSpdUnk","VSzLarge",0,0
"PAC","25-Sep-15","","","OREGON DUNGENESS CRAB GEAR (2 SETS OF GEAR WITH 250 FT. OF LINE). ORANGE / RED BUOYS WITH LINE LACERATING INSERTION POINT OF PECTORAL FLIPPER (=CONSTRICTING ENTANGLEMENT). PHOTOS SHOW AN OPEN WOUND AT BASE OF PECTORAL FLIPPER. 10/31 RESCUE EFFORT RESULTED IN A SIGNIFICANT AMOUNT OF GEAR BEING REMOVED. REMAINING GEAR CONSISTED OF A SINGLE PASS OF GEAR THROUGH THE MOUTH, WHICH WILL PROBABLY BE SHED BY ANIMAL. NON-SERIOUS INJURY AS A RESULT OF RESCUE EFFORT TO REMOVE CONSTRICTING GEAR. UPDATED INFORMATION MADE AVAILABLE IN 2017 INCLUDED A POSITIVE IDENTIFICATION OF SOURCE FISHERY FROM TRAP TAG AND BUOY NUMBERS. GEAR ORIGINALLY SET JUST NORTH OF CALIFORNIA / OREGON BORDER. FINAL OUTCOME UNKNOWN.","EN","NS","UNKNOWN","Partial",0,"F","-","L2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","","HUWH",0,0,1,0,0,0,1,1,0,0,0,1,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","26-Sep-15","","","WHALE SEEN WITH GREEN 55 GALLON DRUM OR RUBBER DOCK FENDER AND LINE WRAPPED AROUND HEAD, BETWEEN PECTORAL FLIPPERS AND BLOWHOLE. DRUM IS ABOVE WATER WHEN WHALE SURFACES AND LINE WRAPS COMPLETELY AROUND ANIMAL LIKE A BRIDLE. MULTIPLE SIGHTINGS OF WHALE FROM SEPTEMBER TO NOVEMBER. UNDERWATER AND ABOVE-WATER PHOTOS OF WHALE SHOW A VERY EMACIATED ANIMAL. SERIOUS INJURY WITH CONSTRICTING GEAR AND POOR ANIMAL CONDITION. HEALTH DECLINE. PHOTOS REVIEWED BY J. CARRETTA AND J. BARLOW.","EN","SI","DECLINE","-",0,"F","-","L2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"","","HUWH",0,0,1,1,0,0,0,1,0,0,0,1,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","27-Sep-15","","","GILLNET WRAPPED AROUND AND COVERING MOST OF TAIL WITH LINE AND NETTING TRAILING 40 FEET BEHIND WHALE ; BLUE (LEAD) AND WHITE (FLOAT) LINES AND NETTING BETWEEN. NO PHOTOS, UNKNOWN GEAR CONFIGURATION OR AMOUNT.","EN","PR","UNKNOWN","-",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"Gillnet","1","HUWH",0,0,0,0,0,0,0,0,0,0,0,0,0,1,"VSpdUnk","VSzUnk",0,0
"PAC","29-Sep-15","","","YELLOW POLY ROPE WRAPPED AROUND CAUDAL PEDUNCLE, 20-30 FEET OF LINE TRAILING, 1 SMALLER WHITE FOAM BUOY CLOSER TO FLUKE; ONE YELLOW/WHILE FLOAT WITH DUNGENSSS CRAB TRAP TAG BUOY TIER 4 CA ON LINE TOWARDS THE END OF THE LINE. NO PHOTOS / VIDEO TO EXAMINE. GEAR CONFIGURATION AND AMOUNT UNKNOWN. FINAL OUTCOME UNKNOWN.","EN","PR","UNKNOWN","-",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"","","HUWH",0,0,0,0,0,0,0,0,0,0,0,0,0,1,"VSpdUnk","VSzUnk",0,0
"PAC","17-Oct-15","","","LARGE MASS OF BLUE GILLNET THROUGH MOUTH AND AROUND HEAD AND RIGHT PECTORAL FLIPPER. NET APPEARS TO PIN PECTORAL FIN TO BODY. ANIMAL BREACHING. NET CUTTING INTO ROSTRUM AND ABRASIONS ON LEADING EDGES OF FLUKES. CONSTRICTING NATURE OF GILLNET WARRANTS AN L2 SERIOUS INJURY DESIGNATION. ANIMAL WAS RESIGHTED ON 10/31 IN ORANGE COUNTY, STILL ENTANGLED WITH PECTORAL FLIPPER PINNED TO BODY (=CONSTRICTING ENTANGLEMENT). PHOTOS REVIEWED BY J. CARRETTA AND A. HENRY. PHOTO MATCHES ARE CONCLUSIVE. FINAL OUTCOME UNKNOWN.","EN","SI","UNKNOWN","-",0,"F","-","L2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Gillnet","","HUWH",0,0,1,0,0,0,0,1,0,0,0,1,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","17-Oct-15","","","CIRCUMFERENTIAL, CONSTRICTING INJURY BEHIND HEAD, MATERIAL NOT IDENTIFIED. ANIMAL APPEARS EMACIATED AND PERHAPS DEFORMED IN REGION OF INJURY. ATTACHED MATERIAL MAY BE LIMITING ABILITY TO FEED. HEALTH DECLINE AND CONSTRICTING NATURE OF INJURY WARRANTS AN L2 SERIOUS INJURY DESIGNATION. PHOTOS REVIEWED BY J. CARRETTA, D. WELLER, AND A. HENRY.","EN","SI","DECLINE","-",0,"F","-","L2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Unidentified","","HUWH",0,0,1,1,0,0,0,1,0,0,0,0,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","23-Oct-15","","","BLUE / GREEN ROPE WRAPPED AROUND HEAD AND TAILSTOCK OF ANIMAL. ROPE POSSIBLY GOES THROUGH MOUTH. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. FINAL OUTCOME UNKNOWN. PHOTOS REVIEWED BY J. CARRETTA.","EN","PR","UNKNOWN","-",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"","","HUWH",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","25-Oct-15","","","EXCELLENT UNDERWATER VIDEO SHOWS HEALTHY WHALE WITH LINE WRAPPED TIGHTLY AROUND FLUKES. ANIMAL IS TRAILING A POT/TRAP WITH APPROXIMATELY 175 FT OF LINE AND 2 WHITE BUOYS WITH BLACK AND BLUE NUMBERS. TRAP HAS CEMENT BLOCKS INSIDE. WHALE DISENTANGLED COMPLETELY AND GEAR RECOVERED (=RESCUE). FISHERY POSITIVELY IDENTIFIED AS CA LOBSTER TRAP. GEAR WAS SET IN LA JOLLA AREA. VIDEO REVIEWED BY J. CARRETTA.","EN","NS","UNKNOWN","Disentangled",0,"F","-","L3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Pot/Trap","1","HUWH",0,0,1,0,0,0,1,0,0,0,0,0,0,1,"VSpdUnk","VSzUnk",0,0
"PAC","7-Nov-15","","","REPORTED AS BLUE LINE AROUND PEDUNCLE AND TRAILING 2 WHITE BUOYS; PHOTOS CONFIRM ENTANGLEMENT, BUT PHOTO QUALITY IS POOR AND GEAR CONFIGURATION AND AMOUNT IS UNKNOWN. PHOTOS REVIEWED BY J. CARRETTA.","EN","PR","UNKNOWN","-",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"Unidentified","1","HUWH",0,0,0,0,0,0,0,0,0,0,0,0,0,1,"VSpdUnk","VSzUnk",0,0
"PAC","8-Nov-15","","","REMNANT OF PREVIOUS ENTANGLEMENT WITH PIECE OF LINE OF UNKNOWN LENGTH ON DORSAL FIN; LINE FRAGMENT? POSSIBLY EMBEDDED IN DORSAL FIN OR ATTACHED ON BARNACLE ANTERIOR TO DORSAL FIN; ANIMAL DOES HAVE INDICATIONS OF PREVIOUS ENTANGLEMENT ON FLUKE (SEE PHOTOS); LINE DESCRIBED AS YELLOW ""NYLON"" - APPEARS TO BE MULTISTRAND TWISTED LINE. ENTANGLEMENT APPEARS TO BE LOOSE AND DRAPED OVER DORSAL FIN, WHALE LOOKS HEALTHY. PHOTOS REVIEWED BY J. CARRETTA AND A. HENRY. WHALE RESIGHTED IN 2019 GEAR FREE.","EN","NS","RECOVERED","Self Release",1,"F","-","L3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","","HUWH",0,0,1,0,0,0,1,0,1,0,0,0,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","27-Jan-16","","","WHALE SWIMMING SLOWLY, RAISING PECTORAL FINS OUT OF WATER, 41 NMI SW OF PT. REYES. ONE YELLOW FLOAT/BUOY ATTACHED TO ROPE BEING PULLED BY WHALE, POSITION OF FLOAT CLOSE TO THE TAIL FLUKE, REPORTING PARTY BELIEVE CAUGHT ON/IN PECTORAL OR MOUTH. NO MARKINGS ON BUOY OR FOULING. REPORTED BY NOAA VESSEL REUBEN LASKER. NO PHOTOS AVAILABLE. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.","EN","PR","UNKNOWN","-",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"Unidentified","","HUWH",0,0,0,0,0,0,0,1,0,0,0,1,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","4-Feb-16","","","SINGLE LINE / ROPE RUNNING BACK FROM ROSTRUM/MOUTH AREA, RUNNING BACK ON LEFT SIDE OF BLOWHOLES AND DOWN LEFT SIDE OF BODY. SWIMMING AND DIVING BUT NOT SEEN FLUKING. NEAR TRUMP GOLF COURSE OFF PALO VERDES, PHOTOS AVAILABLE. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.","EN","PR","UNKNOWN","-",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"Unidentified","","HUWH",0,0,0,0,0,0,0,1,0,0,0,0,1,0,"VSpdUnk","VSzUnk",0,0
"PAC","21-Feb-16","","","REPORTED BY USCG 2.5 MI WEST OF SCRIPPS PIER. 2 TO 3 WRAPS OF TWISTED 5/16 INCH NYLON LINE AROUND CAUDAL PEDUNCLE (= MULTIPLE WRAPS). WHALE SOMEWHAT ANCHORED, WAS FLUKING BEFORE, DURING, AND AFTER INTERVENTION. QUICKLY SWAM NORTH AFTER RELEASED FROM GEAR (=RESCUE). TEAM OBSERVED THE ANIMAL FORMING A C SHAPE WITH ITS BODY, SUGGESTING SOMETHING WAS GOING ON WITH THE HEAD. FISHERY AND GEAR IDENTIFIED BY TAG NUMBER AND INTERVIEW WITH FISHERMAN. WHALE DISENTANGLEMENT TEAM WAS ABLE TO CUT GROUNDING LINE AND FREE ANIMAL, WHICH IMMEDIATELY PICKED UP SPEED AND SWAM OFF. GEAR HAD BEEN SET NEAR LA JOLLA ON 2/20/2016, THE DAY PRIOR TO THE ENTANGLEMENT, WITH 25 TRAPS OF 8-10 LBS EACH AND 1/2 MILE OF LINE. NO CONFIRMATION THAT ALL GEAR HAS BEEN REMOVED. FULL CONFIGURATION OF GEAR UNKNOWN BEFORE AND AFTER DISENTANGLEMENT EFFORT. FINAL OUTCOME UNKNOWN.","EN","PR","UNKNOWN","Partial",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"Pot/Trap","","HUWH",1,0,1,0,0,0,0,1,0,0,0,0,1,0,"VSpdUnk","VSzUnk",1,0
"PAC","4-Mar-16","","","GEAR CONFIRMED FROM BUOY NUMBER. GEAR WAS SET SAME DAY AND PHOTOS / VIDEO EXIST OF WHALE SELF-RELEASING FROM GEAR. FISHERMAN CONTACTED, DESCRIBED GEAR AS 12 POTS ON A STRING OF 5/16 INCH LINE, WITH 100 FT OF LINE BETWEEN POTS. SIGHTING INCLUDED 1 BUOY AND UNKNOWN AMOUNT OF LINE ATTACHED TO FLUKE. VERY ACTIVE ANIMAL, DESCRIBED AS AGITATED, FLUKE SLAPPING AND BREACHING. WHALE SUCCESSFULLY SHED GEAR. 2.5 MILES OFF DANA POINT. ORIGINAL CONFIGURATION AND AMOUNT OF GEAR UNKNOWN.","EN","NS","UNKNOWN","Self Release",0,"F","-","L10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Pot/Trap","","HUWH",0,0,0,0,0,0,1,0,0,0,0,0,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","4-Mar-16","","","WHALE WAS SIGHTED ON 3/4 BY COAST GUARD, THEN 3/5/2016 BY DIVER 9.3 NM WEST OF POINT LOMA. LINEAR SCARS ON LEADING EDGE OF FLUKES AND CAUDAL PEDUNCLE INDICATE THIS WHALE WAS ENTANGLED IN THE PAST, BUT WAS NOT LIKELY THE CAUSE OF DEATH. FRACTURED INTERVERTEBRAL DISK AND SCAPULA WITH ASSOCIATED HEMORRHAGE IN BLUBBER AND MUSCLE INDICATES TRAUMA, POSSIBLY ATTRIBUTED TO A VESSEL STRIKE.","VS","MT","DEAD","-",0,"F","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"","","HUWH",0,0,0,0,0,0,0,0,0,1,0,0,0,0,"VSpdUnk","VSzUnk",0,0
"PAC","11-Apr-16","","","WHALE APPEARS TO BE ANCHORED IN 10 TOTAL BUOYS AND BLUE STEEL LINE; 3 ORANGE BULLET BUOYS, 1 LARGE WHITE BULLET BUOY, 3 RED/ORANGE BULLET BUOYS, 1 DARK RED BULLET BUOY, 1 DOUBLE ORANGE BULLET BUOY AND 1 PURPLE CA DUNGENESS CRAB TAG. GEAR ORIGINATED FROM MOSS LANDING. SECOND BUOY NUMBER WAS ALSO NOTED FROM A PHOTO. A SEARCH EFFORT FOR THE WHALE WAS INITIATED, BUT THE WHALE WAS NOT RELOCATED. FISHING GEAR WAS APPARENTLY DEPLOYED IN AREA AT THE END OF MARCH. GEAR CONFIGURATION AND AMOUNT UNKNOWN. FINAL OUTCOME UNKNOWN.","EN","SI","UNKNOWN","-",0,"F","-","L2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Pot/Trap","","HUWH",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"VSpdUnk","VSzUnk",0,0
